scenario_id,scenario_family,planner_key,arm_id,configuration_identity,kinematics,episodes,success_fraction,collision_fraction,ped_collision_fraction,obstacle_collision_fraction,total_collision_fraction,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,snqi_mean,source_row_sha256
francis2023_intersection_proceed,intersection_proceed,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.3728,1.0,0.0675,ad30fae55e2a66b57939910e05799d1d98a54d99936144daca5a5b51183cc0cf
francis2023_intersection_proceed,intersection_proceed,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.9,0.0,0.0,0.0,0.0,0.0,0.2798,1.0,0.1444,24120c28a9ba932ec4d44fdbc1a325c0fe0078971840919f36d340213218731c
francis2023_intersection_proceed,intersection_proceed,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.9,0.0,0.0,0.0,0.0,0.0,0.2798,1.0,0.1444,40e0d30106a37a7d80347396cca838eafa20b21913bbc7d6e27113581322d0c0
francis2023_intersection_proceed,intersection_proceed,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,0.7333,0.0,0.7333,0.7333,0.0,1.0,0.8061,-0.8918,e8beb11a1709142b50da6242f01ffb1901512c5d6177218df3753a286e0b0885
francis2023_intersection_proceed,intersection_proceed,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.1964,1.0,0.1718,ebc5e3492ab8264ed8ac4d17ef4b1d6fbaa9b7838e38a8f096f18cf1fa5bc051
francis2023_intersection_wait,intersection_wait,goal,goal,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.3714,1.0,0.1552,7b1df632d2192ec567fba030bc19018b2bb47672250c1835322839323b475599
francis2023_intersection_wait,intersection_wait,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.3419,1.0,0.158,f49170fef5797fd40411fe7a3d77a612177325c5a1ce379ea39a4afdcdbc22f8
francis2023_intersection_wait,intersection_wait,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,0.9,0.0,0.0,0.0,0.0,0.0,0.2798,1.0,0.1444,0d91436a850023e26b021be515de1fc25aec5188f6379c82fccdf3a8547e1100
francis2023_intersection_wait,intersection_wait,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,0.9,0.0,0.0,0.0,0.0,0.0,0.2841,1.0,0.1426,53c8c2050ec21f2ebb2c01b8c9f98b1f387e036b85f9b8c0cc140f5fbe32c737
francis2023_intersection_wait,intersection_wait,orca,orca,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.1967,1.0,0.166,886fd71e4e2116551257b937999a807a9b2094d38e43060afe71b846ec820ec0
francis2023_intersection_wait,intersection_wait,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.1971,1.0,0.0893,cb0aefdb6348df33ab1b6b06031c079063500f26c8d3235d2ec40282a635eb5e
francis2023_intersection_wait,intersection_wait,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2384,1.0,0.1678,1e84548c3060e2a910c89d28ad889258df6e0c35428cb3f5bb2e43c415c27c65
francis2023_intersection_wait,intersection_wait,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.2,0.8,0.0,0.8,0.8,0.0,0.8511,1.0,-0.2094,5ec94b2051ad7d0facaad985c789a897f445f2d1eb542c2408a1cf6d064b60cf
francis2023_intersection_wait,intersection_wait,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0333,0.9667,0.0,0.9667,0.9667,0.0,0.9773,1.0,-0.2924,03d9bc66ae7d1d1e7cac57f01c3729d01a8bc806a016cbdb1bbdc4e3992e550c
francis2023_intersection_wait,intersection_wait,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.3728,1.0,0.0666,a8f9522b13d7ed64d7eb03b05ff0b64bf9384257c7cd716b55bf949d52543279
francis2023_intersection_wait,intersection_wait,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.9,0.0,0.0,0.0,0.0,0.0,0.2798,1.0,0.1444,07d215cfc62d50ea95dea96276dc12138e747086ab55ae5643e4659245d810f1
francis2023_intersection_wait,intersection_wait,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.9,0.0,0.0,0.0,0.0,0.0,0.2798,1.0,0.1444,40209f9e169bfd234effe6243e95dd1fbb91978a10b5e3121f1b162b4481bcb0
francis2023_intersection_wait,intersection_wait,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,0.7333,0.0,0.7333,0.7333,0.0,1.0,0.8061,-0.8917,12d1c451fb0cc873f96cfe56fe0fcd201bb062402d2cc45a40e50c8b9bcd2128
francis2023_intersection_wait,intersection_wait,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.1964,1.0,0.1718,ac854da189b187351679bfadc8ff48cdf39a7f2ab67efe76ee120f384dfd0f94
francis2023_join_group,join_group,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,-0.2888,7944d36eb485c90430a1aa3ccd36f430ebb77f3dc700b7f11e17896758f2b918
francis2023_join_group,join_group,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2029,b6e63e3852c5e7aee83182bf0aff62f5b9508851c0438dbc437367a0d1c054dc
francis2023_join_group,join_group,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,0.7667,0.2333,0.2333,0.0,0.2333,20.4667,0.3461,1.0,-0.3136,7637e9b70078b546e76fe7e07e39b351dacd2c39b0c5e5806cb56611999c684f
francis2023_join_group,join_group,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,0.5667,0.3667,0.3667,0.0,0.3667,42.2333,0.5221,1.0,-0.4394,a5666a51cef5fb22ec41b915fa3db49df1e7b3bdcbdd8c17eb8953f26e6b57c3
francis2023_join_group,join_group,orca,orca,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,4.4333,1.0,1.0,-0.3717,6c40d6895127fd8782a548008acfcc9bc560674e81e1f4be3e034a1c750dd732
francis2023_join_group,join_group,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,8.9333,0.1157,1.0,-0.1183,ac70356a6a0fa97c8beb666762f2cc482853cb422cf8961a0fce65e90505c668
francis2023_join_group,join_group,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.0333,0.9667,0.9667,0.0,0.9667,7.5667,0.9726,1.0,-0.3064,44ba3919a3d954e9b0e7e4742f62528829698f643828202931bbb7724398be1f
francis2023_join_group,join_group,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.7333,0.2667,1.0,13.4,1.0,0.8761,-0.437,060fee9a2e714cfb6c8f06b0306627484ac2b98aa1a0552fcbf22187a91ec38f
francis2023_join_group,join_group,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.6,0.4,1.0,13.3667,1.0,0.8144,-0.444,75312f68b1c0a6998fd37c2b5c13267283bb87248dc045e449db48f703461b01
francis2023_join_group,join_group,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,7.5333,1.0,1.0,-0.5142,22425ee1d1dcd7b7b9c5394a080655c788b6b5ffb21b555627d246cb9630f317
francis2023_join_group,join_group,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.7667,0.2333,0.2333,0.0,0.2333,20.4667,0.3461,1.0,-0.3136,4b5f91699be1c0ba9c3e73740e89c1047e293f2cf7569be7c72ed9907aaa3afd
francis2023_join_group,join_group,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.7667,0.2333,0.2333,0.0,0.2333,20.4667,0.3461,1.0,-0.3136,a827bb8d70f87b64532b86128bad9a95719ea0b9b6aaa9d2eda6f71d73d102e0
francis2023_join_group,join_group,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,5.2333,1.0,1.0,-0.2816,becf678adc77bd559d90f0866ecf04564fca2d9bec43bcfcce28a45592b0bbf0
francis2023_join_group,join_group,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.1219,0.9607,0.1235,bd2b6e56c5611b17958de5026d5eb9c95ba49ae78a66ee4eef128395122796eb
francis2023_leading_human,leading_human,goal,goal,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.5241,1.0,0.1387,70dc79c81331a2c7664bfd2a8ddcfa0861ec52a2b4c10e767f00fa5a3175580d
francis2023_leading_human,leading_human,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.9333,0.0667,0.0,0.0667,0.0667,0.5,0.3822,0.9983,0.1263,31a477857f1f8047a5f9a5f55f4e05de8a13484a1d8657d9d148e1efbe435209
francis2023_leading_human,leading_human,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2772,1.0,0.1564,8eee2c1eba65dec6c3d4db527a03b2555d8dbb6774d023fb0e9033d2c3d24252
francis2023_leading_human,leading_human,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2821,1.0,0.1497,518170d6572db7d94d1ca1d8115f88d37a39e2afc89a408813d78f0606933d8e
francis2023_leading_human,leading_human,orca,orca,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2761,1.0,0.1617,e32c711ca924cf09e7d5bef27124c00b2da386d3c0dd4d8c47f0064c4be73fff
francis2023_leading_human,leading_human,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2738,1.0,0.147,cceecc64298713e2f909deb6b5bebbce5bdb606e8ddc4f46cc057e21e43e7e2f
francis2023_leading_human,leading_human,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.9,0.1,0.0,0.1,0.1,0.0,0.4242,1.0,0.1157,4e97516e0b363f6b8f91ff0c3d29225ff8fbe0051686abb80909f8c85f5f4073
francis2023_leading_human,leading_human,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.1,0.5,0.0,0.5,0.5,5.4,0.9389,0.92,-0.2862,7cfe8e00d828f46aef783f35231c6dd44efb051e5e1f37f098bfae60d517a526
francis2023_leading_human,leading_human,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,0.9,0.0,0.9,0.9,4.4333,1.0,0.89,-0.3787,5f3d28f0b83f7fa815d8c4a6044961e042f85808d8e4b4cb1002ccf9d9c7c487
francis2023_leading_human,leading_human,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.6044,a210dad8098e85834e36ec4ff26c4b578d912cfcc28c2446d0a5e28ebda847f1
francis2023_leading_human,leading_human,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2772,1.0,0.1564,47f39a4ecdeecc57b4345b7c6674ae977d0febf93c033799122bb2783a0c06ae
francis2023_leading_human,leading_human,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2772,1.0,0.1564,f7a3bf78f98380cd729c380d7ecb2db5ebed3f0db4cd03f0e2eaeb92a44b69e0
francis2023_leading_human,leading_human,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,0.9667,0.9667,0.0,0.9667,8.3,1.0,0.9877,-0.8566,412f284652d064a3ec448cc29d1486fccecf299bca0a2073f12fc5f64ead96cd
francis2023_leading_human,leading_human,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.2887,6e9b02d0c5db2a47df57b20a486b734b88f28d36a95182220b0a9069d772bc84
francis2023_leave_group,leave_group,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,6.5,1.0,1.0,-0.3226,838d7ceb37831cc0e44e65b5a291ab8addd09b7418d2089ad639953eafe3d4b0
francis2023_leave_group,leave_group,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,0.2667,0.2667,0.0,0.2667,207.7,1.0,1.0,-1.0469,d5e487cd16a32cc7d2887b7b1182a6a66c9b3e72413dad233c8bf28e9ff80486
francis2023_leave_group,leave_group,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,0.7,0.2,0.2,0.0,0.2,73.5,0.4145,0.9997,-0.5483,1e315ec52cd7cada09f20a3df72ded51ca321a450628b9671caf511d6008c446
francis2023_leave_group,leave_group,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,0.7333,0.0,0.0,0.0,0.0,105.8333,0.3766,0.9949,-0.5538,39c9a6d9f4d18ef18212205f8618707c1536c5e9473c2007c2294a188ecc1181
francis2023_leave_group,leave_group,orca,orca,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,9.6667,1.0,1.0,-0.5268,acb1f91039c26a7ee82c106e86e34510f25533f9ed8f19d797383e7c5cd72e10
francis2023_leave_group,leave_group,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,0.9667,0.0333,0.0,0.0333,0.0333,11.2667,0.1499,0.9648,-0.1903,8575516204c87ddcaefd6c1b3062181776ab9c6ffa70f5bdf4b4acef605b664b
francis2023_leave_group,leave_group,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.1,0.9,0.9,0.0,0.9,13.3667,0.9173,1.0,-0.3219,a35f96d7da0a28188cf28adf7afa53bb167e3b94358b41715dad7cc3910baceb
francis2023_leave_group,leave_group,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.4333,0.5667,1.0,29.2667,1.0,0.729,-0.5559,130dc83ec06fabb5abb6079b61c5555cd533d80c67f982c94e204203d7e8edcb
francis2023_leave_group,leave_group,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0333,0.9667,0.2,0.7667,0.9667,26.0333,0.9732,0.6414,-0.564,586220a240c1fd988acadeefdb4e352dc66c9d2d13a5a6aed114d40c2ed574b7
francis2023_leave_group,leave_group,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,13.8,1.0,1.0,-0.6211,a8cd02308e0d12455249ffff7b0b23274e1a463dfbd06901889db0a0b06f5ad0
francis2023_leave_group,leave_group,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.5,0.5,0.5,0.0,0.5,26.7333,0.6039,1.0,-0.4518,36854e01e49fdc6175d34fd31091f805aafcf120bdf7a1caefb7d46470c740c7
francis2023_leave_group,leave_group,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.5,0.5,0.5,0.0,0.5,26.7333,0.6039,1.0,-0.4518,8013b07dc6ab37d139ae7228e2a29d0a932b83231e320075e624f8fc825ad559
francis2023_leave_group,leave_group,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,9.2,1.0,1.0,-0.338,6b06ee6343fce90b89c71c4a99bfa4192d7fe8ae049e803110e6bb8bb71ff186
francis2023_leave_group,leave_group,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.6333,0.3667,0.3667,0.0,0.3667,8.8667,0.4587,0.8321,-0.2279,d962abe803ebc83f45b2fc8ce9b2de52b085422d4c90741706c9139783f7d422
francis2023_narrow_doorway,narrow_doorway,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.2042,d2e25fe771d6668739f56706ed5d33618cc47e3755c6335aa6917f04e52698f7
francis2023_narrow_doorway,narrow_doorway,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.1997,bb2b5ef856da4b70ddb6a89ae2664e7027ddddfd7b1bc71bfd2ce4471964a9a6
francis2023_narrow_doorway,narrow_doorway,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.2348,8acc51ddb8b6a3aa53b31f788e368ea840bcb5219573042e01e314068e13f523
francis2023_narrow_doorway,narrow_doorway,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,0.0,0.7667,0.0,0.7667,0.7667,0.0,1.0,1.0,-0.4563,e68611871214a81d1f08c98c7cedaf83800319037a7668298c662853b7353d78
francis2023_narrow_doorway,narrow_doorway,orca,orca,cd25d8be47ea6cfd,differential_drive,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0949,303588c487b4697afcc518a726d9ec2c0bd6d66caba0215a06ca9d0780130ab2
francis2023_narrow_doorway,narrow_doorway,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.238,54ed92c0cffb5ea4e17f5b050d3229ba94d65c70ef6a3040f22edada31b8bec5
francis2023_narrow_doorway,narrow_doorway,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.1997,e9f6a9c05af5c655044541f245e95f305b5244cac8d515fe7689b6a9d969e60a
francis2023_narrow_doorway,narrow_doorway,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.1997,f978a5902e755b9ed8c8e32dec91ac01b73a02264758d459963bd735ba7ac7e3
francis2023_narrow_doorway,narrow_doorway,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.1997,06301e28dd7be0fedae09c376d0dca7a4f6343d07aa2023e2517fff8a5a39dbd
francis2023_narrow_doorway,narrow_doorway,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.4447,7ff893db70e28ff29d9d2683373eb2df88ce4c4663495762ff3f26aeb917a0c2
francis2023_narrow_doorway,narrow_doorway,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.2353,70b46a15fd2da9bf5ebb205147228d5ea60c518fdccca3bf16d80eb7f5f3454e
francis2023_narrow_doorway,narrow_doorway,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.2353,f08afb764e54bbe1d3ad12f45261405e252995f289b39290ba60a0b11d704f9e
francis2023_narrow_doorway,narrow_doorway,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4244,-0.8248,b1d796f481c6d0e2348d6c97a91a5e89fcff9133d49538a825e258f9dc8d8ce9
francis2023_narrow_doorway,narrow_doorway,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.2014,9b55b2f4c758b802543e554e8021efe99eed1e19a6fdaf25db06bf7790e81672
francis2023_narrow_hallway,narrow_hallway,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,4.9,1.0,1.0,-0.2776,87da32a22cde2362a5af7cb37467442919b50316ea387ce45afad2521779447e
francis2023_narrow_hallway,narrow_hallway,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.2333,0.7667,0.7,0.0667,0.7667,12.9667,0.8244,1.0,-0.2573,8d6833dd5c80dd94062da4d705b3e827e872b8c50a0919c779f6e7246610137f
francis2023_narrow_hallway,narrow_hallway,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,0.8667,0.0333,0.0333,0.0,0.0333,85.7333,0.4183,1.0,-0.2007,9ea3273f1b177981a56e6ee9496f0b2d282722e3d57e7c1b7e9d5af4ac38f2d7
francis2023_narrow_hallway,narrow_hallway,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,0.8333,0.0,0.0,0.0,0.0,136.3333,0.5204,1.0,-0.2592,afd4a77628c03838d2783128ca41a1ad012964fa9cbeee4af4900bd79b5528fe
francis2023_narrow_hallway,narrow_hallway,orca,orca,cd25d8be47ea6cfd,differential_drive,30,0.5333,0.4667,0.2333,0.2333,0.4667,26.8,0.6044,1.0,-0.5798,51ab4d83153f6f4eb8711c56f129b9a5b1fbbae7424343bb20e63d437185b325
francis2023_narrow_hallway,narrow_hallway,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.7667,1.0,1.0,-0.3205,1c14001c3a3e80774824c3d50d70e25d84a60d03fa169339c05c755a08830deb
francis2023_narrow_hallway,narrow_hallway,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.1,0.9,0.9,0.0,0.9,6.3,0.927,1.0,-0.2604,6be1a2d4954b4d10c5abb2423fb32912956db22e0549336cff974a0c91fe6437
francis2023_narrow_hallway,narrow_hallway,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.4667,0.5333,1.0,28.6,1.0,1.0,-0.4293,73594a66287d4540fc007c45f211f3b9305254482ebb4be82302278a06b88620
francis2023_narrow_hallway,narrow_hallway,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.8333,0.1667,1.0,7.2333,1.0,0.9866,-0.326,908c6d05e5a9c22f7569369c7548a32c07568a3bd850982dadac5d1b485bd2af
francis2023_narrow_hallway,narrow_hallway,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,6.3,1.0,1.0,-0.5229,991bb3f4c677c89c0416d12882d28790eaf0704bb269aa05983e6332b8e32540
francis2023_narrow_hallway,narrow_hallway,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.8667,0.0333,0.0333,0.0,0.0333,85.7333,0.4183,1.0,-0.2007,38b1d25610cb39613f718a453789391d4eb8be949d0ea451b4df2335fce2d1c6
francis2023_narrow_hallway,narrow_hallway,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.8667,0.0333,0.0333,0.0,0.0333,85.7333,0.4183,1.0,-0.2007,aca19ec4731e6f437c3c62f394693310a6c37000e58267d8e53d3de5c334cddc
francis2023_narrow_hallway,narrow_hallway,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.6896,086800f30b2a905ddb8ac0c6bbd8d91ff00f2f2665d9bff1bb088055acdad0b4
francis2023_narrow_hallway,narrow_hallway,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,2.2667,1.0,1.0,-0.2405,bab69754b367408b2197f21058003b1f09f3f16fbe999d248c5273bfb9f377be
francis2023_parallel_traffic,parallel_traffic,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.8667,0.1333,0.1333,0.0,0.1333,29.8333,0.6003,1.0,-0.1974,9a9967c9b94396535a54b6d9b1b73dc3bfc30ddeaea869bdf739e6023839f54e
francis2023_parallel_traffic,parallel_traffic,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.2,0.0,0.0,0.0,0.0,2.5667,0.9201,1.0,-0.1467,00277b78ba531c30d84e5bf837cc0d12db3d59c3cad57d85dfc805839971e4ac
francis2023_parallel_traffic,parallel_traffic,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,22.5667,0.3372,1.0,-0.0809,aff24b70f0dc30d4548acfd5db056f4902745a9a2064c4b1a988d95d9e9d6916
francis2023_parallel_traffic,parallel_traffic,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,0.9667,0.0,0.0,0.0,0.0,24.6667,0.3578,1.0,-0.0776,0debb60587ecf1c245c35db5cbd53caf6cfe712f5c94729514e2778a7f557c64
francis2023_parallel_traffic,parallel_traffic,orca,orca,cd25d8be47ea6cfd,differential_drive,30,0.9333,0.0667,0.0667,0.0,0.0667,23.4667,0.3835,0.9964,-0.2465,3a62ee87eaa80b90034403c83feaa4510f8871105cb76566e74b6d1d2383ca1c
francis2023_parallel_traffic,parallel_traffic,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,0.8333,0.1667,0.1,0.0667,0.1667,11.7,0.409,0.9968,-0.1846,ba5fea08aa3273d4180cc1eadc3c3a162cc001d482f12ff1df17aa24a354a842
francis2023_parallel_traffic,parallel_traffic,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.9333,0.0667,0.0333,0.0333,0.0667,38.9,0.4986,1.0,-0.1889,f8d6daf6c9b25154d00413e208dfe685547e1b44cec05f5957e405546b794d83
