# AI-GENERATED NEEDS-REVIEW
step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
10,1.1,16.14600070430785,5.972719500659058,1.8044582605361938,-0.21110252340040603,1.0285600247987414,1.0500000000000032,2.0,0.7492973335166646,3,5.0091360398323586,4,"[{""id"":""0"",""x_m"":15.123451221743576,""y_m"":33.45375466093152},{""id"":""1"",""x_m"":13.863855204381736,""y_m"":33.937457164183456},{""id"":""2"",""x_m"":14.776087889994331,""y_m"":34.73355769162995},{""id"":""3"",""x_m"":17.998169643623246,""y_m"":10.62684821458422}]"
11,1.2000000000000002,16.11597421525879,6.083212305652808,1.867819905281067,-0.3002648904905669,1.104928049937497,1.1449999999999965,2.0,0.6794328160378715,3,4.885313108156541,4,"[{""id"":""0"",""x_m"":15.102483325887693,""y_m"":33.420312105244626},{""id"":""1"",""x_m"":13.858712385535558,""y_m"":33.9093120258374},{""id"":""2"",""x_m"":14.760391473245965,""y_m"":34.670481368803856},{""id"":""3"",""x_m"":18.03486895618334,""y_m"":10.575887136750449}]"
12,1.3,16.076245456854892,6.199672291294592,1.9312865734100342,-0.3972875840389989,1.1645998564178406,1.2304999999999997,2.0,0.6087867137740568,3,4.763225812462869,4,"[{""id"":""0"",""x_m"":15.08106923295282,""y_m"":33.385083613377724},{""id"":""1"",""x_m"":13.852408932064264,""y_m"":33.87798428371995},{""id"":""2"",""x_m"":14.744264481635783,""y_m"":34.60751375695772},{""id"":""3"",""x_m"":18.071668480371045,""y_m"":10.524785827114687}]"
13,1.4000000000000001,16.026305978565457,6.32050400705324,1.994140386581421,-0.499394782894349,1.208317157586487,1.307449999999993,2.0,0.5379853611337808,3,4.645827577459107,4,"[{""id"":""0"",""x_m"":15.059351381932458,""y_m"":33.34818748449579},{""id"":""1"",""x_m"":13.845173870622874,""y_m"":33.84385479290065},{""id"":""2"",""x_m"":14.727763088861936,""y_m"":34.54464322302868},{""id"":""3"",""x_m"":18.10854425546211,""y_m"":10.473574875423537}]"
14,1.5,15.965911088527132,6.4442199067084935,2.055736541748047,-0.6039489003832443,1.237158996552532,1.3767049999999992,2.0,0.46757083568318025,3,4.536018039304281,4,"[{""id"":""0"",""x_m"":15.037424296882467,""y_m"":33.30971897534147},{""id"":""1"",""x_m"":13.837182860872167,""y_m"":33.80726690643359},{""id"":""2"",""x_m"":14.71094407253995,""y_m"":34.481856913295104},{""id"":""3"",""x_m"":18.145476971000978,""y_m"":10.422278757058733}]"
15,1.6,15.895055859754052,6.569470613203175,2.1155009269714355,-0.7085522877308037,1.2525070649468173,1.4390344999999987,2.0,0.3979921884293298,3,4.436572069423211,4,"[{""id"":""0"",""x_m"":15.015345316309032,""y_m"":33.26975971908285},{""id"":""1"",""x_m"":13.828568707782106,""y_m"":33.768519390303844},{""id"":""2"",""x_m"":14.693861764270943,""y_m"":34.419141725786794},{""id"":""3"",""x_m"":18.182451033972207,""y_m"":10.370917054250274}]"
16,1.7000000000000002,15.81394407512309,6.695069367021521,2.172926902770996,-0.811117846309628,1.2559875381834562,1.495131050000002,2.0,0.32959556572278426,3,4.35005907202278,4,"[{""id"":""0"",""x_m"":14.993143020119481,""y_m"":33.228382476508806},{""id"":""1"",""x_m"":13.81943162607122,""y_m"":33.72786433253054},{""id"":""2"",""x_m"":14.676565227963758,""y_m"":34.356485282927544},{""id"":""3"",""x_m"":18.21945382103684,""y_m"":10.31950543245317}]"
17,1.8,15.722953164957271,6.820009362964599,2.2275712490081787,-0.9099091016581795,1.249399959430777,1.5456179449999998,2.0,0.2626108007959853,3,4.278757039301851,4,"[{""id"":""0"",""x_m"":14.970823395543416,""y_m"":33.185652754323606},{""id"":""1"",""x_m"":13.809848507829692,""y_m"":33.68550895832037},{""id"":""2"",""x_m"":14.659096457568706,""y_m"":34.29387664086524},{""id"":""3"",""x_m"":18.256475078860163,""y_m"":10.268056420814734}]"
18,1.9000000000000001,15.622597930789347,6.943473623848224,2.279049873352051,-1.0035523416792458,1.2346426088362517,1.5910561505000014,2.0,0.19713041747492976,3,4.224568364279837,4,"[{""id"":""0"",""x_m"":14.94837409041604,""y_m"":33.14162862677687},{""id"":""1"",""x_m"":13.799880583266468,""y_m"":33.64161999910077},{""id"":""2"",""x_m"":14.641489826031904,""y_m"":34.23130662787238},{""id"":""3"",""x_m"":18.29350644291107,""y_m"":10.216580035859563}]"
19,2.0,15.513688243573064,7.065010883698884,2.3238565921783447,-1.089096872162827,1.215372598506601,1.6319505354499997,2.0,-1.0,3,4.1886889117178665,4,"[{""id"":""0"",""x_m"":14.925767193440858,""y_m"":33.096359777392564},{""id"":""1"",""x_m"":13.78957924423633,""y_m"":33.5963293097683},{""id"":""2"",""x_m"":14.623772599468746,""y_m"":34.168767840844566},{""id"":""3"",""x_m"":18.33054105099717,""y_m"":10.165084279677622}]"
20,2.1,15.397464761116604,7.1847587467678045,2.358663320541382,-1.162234824564603,1.197478630689206,1.668755481905006,2.0,-1.0,3,4.171272243120408,4,"[{""id"":""0"",""x_m"":14.893526543415406,""y_m"":33.047225849645855},{""id"":""1"",""x_m"":13.778990158476466,""y_m"":33.549739692124234},{""id"":""2"",""x_m"":14.612712608564312,""y_m"":34.104715701136406},{""id"":""3"",""x_m"":18.367573232506146,""y_m"":10.113575537624966}]"
21,2.2,15.27534731177839,7.303296848890833,2.383470058441162,-1.22117449338214,1.1853810212302829,1.7018799337145012,2.0,-1.0,3,4.171687849648531,4,"[{""id"":""0"",""x_m"":14.856592508066992,""y_m"":32.993738682653365},{""id"":""1"",""x_m"":13.76847403210909,""y_m"":33.50252400638452},{""id"":""2"",""x_m"":14.603880528216562,""y_m"":34.04031854004424},{""id"":""3"",""x_m"":18.40459825808641,""y_m"":10.062058895522537}]"
22,2.3000000000000003,15.148726265872805,7.421426779459957,2.3982768058776855,-1.266210459055852,1.1812993056912457,1.7316919403430424,2.0,-1.0,3,4.188865754284276,4,"[{""id"":""0"",""x_m"":14.819706349726614,""y_m"":32.94021848718578},{""id"":""1"",""x_m"":13.757885853380307,""y_m"":33.45469311477356},{""id"":""2"",""x_m"":14.595548782813909,""y_m"":33.97585473610323},{""id"":""3"",""x_m"":18.44161213750519,""y_m"":10.010538392314723}]"
23,2.4000000000000004,15.018973138232255,7.540120285433737,2.403083562850952,-1.297531276405497,1.186935059737797,1.7585227463087436,2.0,-1.0,3,4.221393096247125,4,"[{""id"":""0"",""x_m"":14.783146811351886,""y_m"":32.88647464889871},{""id"":""1"",""x_m"":13.747362458502684,""y_m"":33.406132428158756},{""id"":""2"",""x_m"":14.587267271227615,""y_m"":33.91138445949574},{""id"":""3"",""x_m"":18.478611455819273,""y_m"":9.95901722092449}]"
24,2.5,14.887460937736956,7.6604684521285655,2.397899866104126,-1.3151220049529933,1.203481666948285,1.7826704716778712,2.0,-1.0,3,4.26760884866754,4,"[{""id"":""0"",""x_m"":14.747066079595948,""y_m"":32.832408200929976},{""id"":""1"",""x_m"":13.73696784403886,""y_m"":33.35675338482324},{""id"":""2"",""x_m"":14.578806028665781,""y_m"":33.846937524934745},{""id"":""3"",""x_m"":18.515593239900852,""y_m"":9.907497887454323}]"
25,2.6,14.75556092294537,7.783598884117644,2.383234739303589,-1.3190001479158475,1.2313043198907803,1.8044034245100857,2.0,-1.0,3,4.325729539451876,4,"[{""id"":""0"",""x_m"":14.711542571446483,""y_m"":32.77797401710441},{""id"":""1"",""x_m"":13.726750384293705,""y_m"":33.30648170082616},{""id"":""2"",""x_m"":14.570041016583712,""y_m"":33.782531200996786},{""id"":""3"",""x_m"":18.552554848872422,""y_m"":9.855982336801924}]"
26,2.7,14.624611241077675,7.910565785575834,2.3600361347198486,-1.3094968186769584,1.2696690145819023,1.8239630820590789,2.0,-1.0,3,4.3939930937908835,4,"[{""id"":""0"",""x_m"":14.676612604541635,""y_m"":32.723157072534086},{""id"":""1"",""x_m"":13.716760304295772,""y_m"":33.25525898884693},{""id"":""2"",""x_m"":14.560903441079851,""y_m"":33.71817667734917},{""id"":""3"",""x_m"":18.58949388319445,""y_m"":9.804472051081886}]"
27,2.8000000000000003,14.495911786972496,8.042285686648635,2.3291571140289307,-1.2869945410517936,1.3171990107280074,1.841566773853166,2.0,-1.0,3,4.470730842552034,4,"[{""id"":""0"",""x_m"":14.642288019467617,""y_m"":32.66795903942152},{""id"":""1"",""x_m"":13.707053407751356,""y_m"":33.20304389865551},{""id"":""2"",""x_m"":14.551355851284084,""y_m"":33.65388170453565},{""id"":""3"",""x_m"":18.626408108074497,""y_m"":9.752968125884175}]"
28,2.9000000000000004,14.37074221670523,8.17951651898494,2.2913663387298584,-1.2516957026726594,1.372308323363054,1.857410096467853,2.0,-1.0,3,4.554378021888193,4,"[{""id"":""0"",""x_m"":14.608564546843011,""y_m"":32.61239171634278},{""id"":""1"",""x_m"":13.69769109854948,""y_m"":33.149810823305366},{""id"":""2"",""x_m"":14.54137975840103,""y_m"":33.589651823866376},{""id"":""3"",""x_m"":18.663295387569825,""y_m"":9.70147132828728}]"
29,3.0,14.25037167858392,8.32284266892975,2.24735426902771,-1.2037053812131049,1.433261499448104,1.8716690868210688,2.0,-1.0,3,4.643474836433829,4,"[{""id"":""0"",""x_m"":14.575423838227037,""y_m"":32.55647487243657},{""id"":""1"",""x_m"":13.688740187447385,""y_m"":33.09554734076698},{""id"":""2"",""x_m"":14.530968436851968,""y_m"":33.52549105404866},{""id"":""3"",""x_m"":18.700153626267536,""y_m"":9.64998213961969}]"
30,3.1,14.136061398037135,8.472664711217995,2.1977436542510986,-1.1431028054678372,1.4982204228824436,1.884502178138961,2.0,-1.0,3,4.736661844977448,4,"[{""id"":""0"",""x_m"":14.542830500852785,""y_m"":32.50023721282303},{""id"":""1"",""x_m"":13.680273383774802,""y_m"":33.04025194219685},{""id"":""2"",""x_m"":14.520122314354781,""y_m"":33.46140235280752},{""id"":""3"",""x_m"":18.736980715764652,""y_m"":9.598500785176778}]"
31,3.2,14.029061321575663,8.629193028144243,2.143094062805176,-1.0700007646147291,1.5652831692624858,1.8960519603250636,2.0,-1.0,3,4.832672412925226,4,"[{""id"":""0"",""x_m"":14.510724251668403,""y_m"":32.44372005822984},{""id"":""1"",""x_m"":13.67237043321115,""y_m"":32.98393330991403},{""id"":""2"",""x_m"":14.508845887178806,""y_m"":33.39738796231487},{""id"":""3"",""x_m"":18.773774483340606,""y_m"":9.547027252404288}]"
32,3.3000000000000003,13.93060200296487,8.79244484353848,2.083909511566162,-0.9845931861079293,1.6325181539423639,1.9064467642925536,2.0,-1.0,3,4.930324104293861,4,"[{""id"":""0"",""x_m"":14.47900645369783,""y_m"":32.386983991289156},{""id"":""1"",""x_m"":13.665119584375793,""y_m"":32.926612125453666},{""id"":""2"",""x_m"":14.497145684690288,""y_m"":33.33344966970608},{""id"":""3"",""x_m"":18.810532640204936,""y_m"":9.495561298406962}]"
33,3.4000000000000004,13.841882846150854,8.962244394812398,2.0206432342529297,-0.8871915681401532,1.6979955127391833,1.9158020878633018,2.0,-1.0,3,5.028510198991071,4,"[{""id"":""0"",""x_m"":14.45653887979006,""y_m"":32.325990482432076},{""id"":""1"",""x_m"":13.656978934870839,""y_m"":32.877404480936555},{""id"":""2"",""x_m"":14.498269457599573,""y_m"":33.268459384782496},{""id"":""3"",""x_m"":18.847252726481397,""y_m"":9.444102446978212}]"
34,3.5,13.764057728933649,9.13822606865747,1.953703761100769,-0.7782511721720553,1.7598167384507235,1.9242218790769738,2.0,-1.0,0,23.13476410966112,4,"[{""id"":""0"",""x_m"":14.440070453045921,""y_m"":32.26311130527005},{""id"":""1"",""x_m"":13.64988405183843,""y_m"":32.825555483894355},{""id"":""2"",""x_m"":14.508192862739445,""y_m"":33.20422134285693},{""id"":""3"",""x_m"":13.533307469606969,""y_m"":34.01458907777875}]"
35,3.6,13.698185252531054,9.319828153779328,1.8838289976119995,-0.6587247640259442,1.8160208512185783,1.9317996911692696,2.0,-0.9258193837165352,0,22.891077494060642,4,"[{""id"":""0"",""x_m"":14.427830777205964,""y_m"":32.199274087792055},{""id"":""1"",""x_m"":13.646635590830629,""y_m"":32.771389820356134},{""id"":""2"",""x_m"":14.521887444079812,""y_m"":33.1406803447383},{""id"":""3"",""x_m"":13.559429126697387,""y_m"":33.969005740076284}]"
36,3.7,13.645131391144218,9.506289281254332,1.8121732473373413,-0.5305386138683588,1.8646112747500432,1.9386197220523524,2.0,-0.8278868397019568,0,22.641830726053325,4,"[{""id"":""0"",""x_m"":14.41886082903418,""y_m"":32.134895985693625},{""id"":""1"",""x_m"":13.647300056415006,""y_m"":32.71626661382721},{""id"":""2"",""x_m"":14.537301381787893,""y_m"":33.07753439851583},{""id"":""3"",""x_m"":13.582019505719847,""y_m"":33.9224497148722}]"
37,3.8000000000000003,13.60549576919645,9.696683200612902,1.739910364151001,-0.39635621947768485,1.9039391935856997,1.9447577498471134,2.0,-0.7266439163926304,0,22.38807632600348,4,"[{""id"":""0"",""x_m"":14.41246593565849,""y_m"":32.070211324925296},{""id"":""1"",""x_m"":13.65105750720802,""y_m"":32.66109150686404},{""id"":""2"",""x_m"":14.553604223240347,""y_m"":33.01461208641133},{""id"":""3"",""x_m"":13.602026469482304,""y_m"":33.87415569523378}]"
38,3.9000000000000004,13.579590953832234,9.889983325692215,1.6681216955184937,-0.2590481536421585,1.9330012507931293,1.9502819748624078,2.0,-0.6237904151259315,0,22.130889123691112,4,"[{""id"":""0"",""x_m"":14.408081900468217,""y_m"":32.005359337789585},{""id"":""1"",""x_m"":13.656985062023564,""y_m"":32.60617497971335},{""id"":""2"",""x_m"":14.57043068822478,""y_m"":32.951827772477614},{""id"":""3"",""x_m"":13.620205860248383,""y_m"":33.82406123219945}]"
39,4.0,13.56744517853678,10.085131099140723,1.5977883338928223,-0.12145775295454797,1.9514777344850742,1.955253777376166,2.0,-0.5209001507691258,0,21.871342376905343,4,"[{""id"":""0"",""x_m"":14.405244338501204,""y_m"":31.940421303925884},{""id"":""1"",""x_m"":13.664350501542588,""y_m"":32.55148294974119},{""id"":""2"",""x_m"":14.587556037524058,""y_m"":32.88912432431583},{""id"":""3"",""x_m"":13.63714474244671,""y_m"":33.772414524915796}]"
40,4.1000000000000005,13.568818689641523,10.28109912579493,1.5297868251800537,0.013735111047434856,1.9596802665420654,1.9597283996385484,2.0,-0.4194110757329925,0,21.61047190559175,4,"[{""id"":""0"",""x_m"":14.403577858070879,""y_m"":31.875442670183897},{""id"":""1"",""x_m"":13.672664398712739,""y_m"":32.49687185813293},{""id"":""2"",""x_m"":14.604796573853514,""y_m"":32.826452449387176},{""id"":""3"",""x_m"":13.653273175413217,""y_m"":33.71954227720074}]"
41,4.2,13.583231520325091,10.476945058336863,1.4648852348327637,0.14412830683568245,1.9584593254193372,1.9637555596746978,2.0,-0.32061932099208224,0,21.349238784966406,4,"[{""id"":""0"",""x_m"":14.402786885112342,""y_m"":31.810447482963774},{""id"":""1"",""x_m"":13.681631260182227,""y_m"":32.44221471750718},{""id"":""2"",""x_m"":14.62199966406252,""y_m"":32.76377028535895},{""id"":""3"",""x_m"":13.668880320464487,""y_m"":33.665745734938206}]"
42,4.3,13.60999952240507,10.671853536486266,1.4037424325942993,0.26768002079979425,1.949084781494026,1.9673800037072129,2.0,-0.2256734576556414,0,21.088495804055533,4,"[{""id"":""0"",""x_m"":14.402645051373142,""y_m"":31.745447637708647},{""id"":""1"",""x_m"":13.69107841346049,""y_m"":32.38744045214612},{""id"":""2"",""x_m"":14.639051150309985,""y_m"":32.701046710709925},{""id"":""3"",""x_m"":13.684143502097674,""y_m"":33.61126818740902}]"
43,4.4,13.64827507717275,10.865164894042843,1.346907615661621,0.3827555476767941,1.933113575565777,1.9706420033364926,2.0,-0.13557268668552291,0,20.828961016858685,4,"[{""id"":""0"",""x_m"":14.402983417277548,""y_m"":31.680448518418345},{""id"":""1"",""x_m"":13.700900030008468,""y_m"":32.3325278817074},{""id"":""2"",""x_m"":14.655876017641658,""y_m"":32.63826196862021},{""id"":""3"",""x_m"":13.699161272404705,""y_m"":33.55629428018777}]"
44,4.5,13.697089011778665,11.056390659130463,1.2948226928710938,0.4881393460591532,1.9122576508761924,1.973577803002859,2.0,-0.05116486096957562,0,20.571200303169825,4,"[{""id"":""0"",""x_m"":14.403678677255275,""y_m"":31.61545223688191},{""id"":""1"",""x_m"":13.711024108642178,""y_m"":32.277485497565074},{""id"":""2"",""x_m"":14.67243138459716,""y_m"":32.575405625861755},{""id"":""3"",""x_m"":13.713981361934168,""y_m"":33.50095981358383}]"
45,4.6000000000000005,13.755390747569036,11.245216937452986,1.2478245496749878,0.5830173579037101,1.8882627832252297,1.9762200227025617,2.0,0.026851314739619214,0,20.315619568875814,4,"[{""id"":""0"",""x_m"":14.404642423022404,""y_m"":31.550459381935415},{""id"":""1"",""x_m"":13.72139663191368,""y_m"":32.222333164451996},{""id"":""2"",""x_m"":14.688696784728,""y_m"":32.51247362479248},{""id"":""3"",""x_m"":13.728620446558521,""y_m"":33.44536274135262}]"
46,4.7,13.822084448752202,11.431497509405826,1.2061501741409302,0.6669370118316564,1.8628057195284065,1.9785980204323168,2.0,0.0979250071619937,0,20.062466121982993,4,"[{""id"":""0"",""x_m"":14.405812101302127,""y_m"":31.485469906997377},{""id"":""1"",""x_m"":13.731975019180098,""y_m"":32.16709078703635},{""id"":""2"",""x_m"":14.704665520874542,""y_m"":32.44946569302288},{""id"":""3"",""x_m"":13.743076694832114,""y_m"":33.3895724027187}]"
47,4.800000000000001,13.89605977217949,11.615238877697509,1.1699411869049072,0.7397532342728752,1.8374136829168286,1.9807382183890843,2.0,0.1616472282575483,0,19.81183796423313,4,"[{""id"":""0"",""x_m"":14.407143855905414,""y_m"":31.420483551278068},{""id"":""1"",""x_m"":13.742725408859952,""y_m"":32.11177331111999},{""id"":""2"",""x_m"":14.720338518489733,""y_m"":32.3863835470087},{""id"":""3"",""x_m"":13.757337270263353,""y_m"":33.33363665028398}]"
48,4.9,13.976216615372701,11.796579611077451,1.1392499208450317,0.8015684319321181,1.8134073337994217,1.982664396550168,2.0,0.21774628603386037,0,19.56369927369621,4,"[{""id"":""0"",""x_m"":14.408607129359645,""y_m"":31.355500023897676},{""id"":""1"",""x_m"":13.753621064795375,""y_m"":32.05638969439613},{""id"":""2"",""x_m"":14.735720573988797,""y_m"":32.32322982685997},{""id"":""3"",""x_m"":13.77138270784967,""y_m"":33.2775872884254}]"
49,5.0,14.061483930780776,11.975766210566354,1.1140469312667847,0.8526731540807475,1.7918659948890259,1.9843979568951509,2.0,0.2660800792640645,0,19.317900187747778,4,"[{""id"":""0"",""x_m"":14.410180736183719,""y_m"":31.290519074677437},{""id"":""1"",""x_m"":13.764640974247055,""y_m"":32.000943715056785},{""id"":""2"",""x_m"":14.750818319645107,""y_m"":32.26000753588521},{""id"":""3"",""x_m"":13.785189448560754,""y_m"":33.22144426513196}]"
50,5.1000000000000005,14.150833172430751,12.153127455479574,1.094227910041809,0.8934924164997504,1.773612449132198,1.9859581612056376,2.0,0.3066268929360576,0,19.074199058234505,4,"[{""id"":""0"",""x_m"":14.41185007714801,""y_m"":31.2255405143614},{""id"":""1"",""x_m"":13.775768507109408,""y_m"":31.945435295620435},{""id"":""2"",""x_m"":14.765639217335998,""y_m"":32.196719772521064},{""id"":""3"",""x_m"":13.7987312765635,""y_m"":33.16521892312622}]"
51,5.2,14.243287254218872,12.329048840385832,1.0796211957931519,0.924540817881212,1.7592138490625864,1.9873623450850781,2.0,0.33947583950828264,0,18.83228556174553,4,"[{""id"":""0"",""x_m"":14.413605193375018,""y_m"":31.16056421432031},{""id"":""1"",""x_m"":13.78699022936685,""y_m"":31.889861729887755},{""id"":""2"",""x_m"":14.780191090310588,""y_m"":32.133369610777535},{""id"":""3"",""x_m"":13.811980065430031,""y_m"":33.10891650601565}]"
52,5.300000000000001,14.337926039033661,12.503948350063386,1.0699965953826904,0.9463878481478893,1.748995096775534,1.988626110576559,2.0,0.3648173921872875,0,18.591927589666128,4,"[{""id"":""0"",""x_m"":14.41543591009598,""y_m"":31.095714369440792},{""id"":""1"",""x_m"":13.798294947923997,""y_m"":31.83421863046277},{""id"":""2"",""x_m"":14.794481906740684,""y_m"":32.06996004867716},{""id"":""3"",""x_m"":13.824906058366244,""y_m"":33.052538059658715}]"
53,5.4,14.43388937587928,12.678254476810645,1.0650732517242432,0.959633368456192,1.7430612674725943,1.9897634995189113,2.0,0.38293069720733586,0,18.35285326740678,4,"[{""id"":""0"",""x_m"":14.417310982676126,""y_m"":31.031100256466793},{""id"":""1"",""x_m"":13.809676751196916,""y_m"":31.778524462176115},{""id"":""2"",""x_m"":14.808538347457645,""y_m"":32.006498119346496},{""id"":""3"",""x_m"":13.837478436747071,""y_m"":32.99608374730468}]"
54,5.5,14.530378596676572,12.852387084379542,1.0645277500152588,0.9648922079729161,1.741326075688967,1.9907871495670217,2.0,0.39417255552845853,0,18.114722398725316,4,"[{""id"":""0"",""x_m"":14.419191735776534,""y_m"":30.96676825142038},{""id"":""1"",""x_m"":13.821129335106237,""y_m"":31.722811142835525},{""id"":""2"",""x_m"":14.822395113570579,""y_m"":31.942992292583188},{""id"":""3"",""x_m"":13.849667807909757,""y_m"":32.939554884906585}]"
55,5.6000000000000005,14.626657212248656,13.026741473680476,1.068002462387085,0.9627861557208384,1.7435438930093383,1.9917084346103144,2.0,0.398965895937494,0,17.877175249250573,4,"[{""id"":""0"",""x_m"":14.421047218930232,""y_m"":30.902734297103315},{""id"":""1"",""x_m"":13.832642815913749,""y_m"":31.66710682763069},{""id"":""2"",""x_m"":14.83608126788733,""y_m"":31.87944947882728},{""id"":""3"",""x_m"":13.864064632880797,""y_m"":32.88327731633999}]"
56,5.7,14.72205134300242,13.201675805185653,1.0751135349273682,0.9539413075376402,1.7493433150517745,1.9925375911492749,2.0,0.3977880628381265,0,17.639845058554748,4,"[{""id"":""0"",""x_m"":14.422857870969167,""y_m"":30.838983336555376},{""id"":""1"",""x_m"":13.84432690109671,""y_m"":31.611391504117083},{""id"":""2"",""x_m"":14.849629405655245,""y_m"":31.81587709517666},{""id"":""3"",""x_m"":13.880097570282317,""y_m"":32.82739201921577}]"
