# AI-GENERATED NEEDS-REVIEW
step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
10,1.1,16.114055873413307,5.967893766610498,1.9020920991897583,-0.3094756195985582,1.0033567864294746,1.049999999999997,2.0,0.5963132979997063,simulator-slot-3,5.025509053557544,4,"[{""id"":""simulator-slot-0"",""x_m"":15.123451221743576,""y_m"":33.45375466093152},{""id"":""simulator-slot-1"",""x_m"":13.863855204381736,""y_m"":33.937457164183456},{""id"":""simulator-slot-2"",""x_m"":14.776087889994331,""y_m"":34.73355769162995},{""id"":""simulator-slot-3"",""x_m"":17.998169643623246,""y_m"":10.62684821458422}]"
11,1.2000000000000002,16.073632903006196,6.075555196396034,1.957854986190796,-0.40422970407110626,1.0766142978553628,1.1500000000000044,2.0,0.518943564757421,simulator-slot-3,4.909117479716288,4,"[{""id"":""simulator-slot-0"",""x_m"":15.102483325887693,""y_m"":33.420312105244626},{""id"":""simulator-slot-1"",""x_m"":13.858712385535558,""y_m"":33.9093120258374},{""id"":""simulator-slot-2"",""x_m"":14.760391473245965,""y_m"":34.670481368803856},{""id"":""simulator-slot-3"",""x_m"":18.03486895618334,""y_m"":10.575887136750449}]"
12,1.3,16.02364781338178,6.1901260950363035,2.0065109729766846,-0.4998508962441761,1.1457089864026937,1.2499999999999976,2.0,0.4541782464242632,simulator-slot-3,4.794128038060415,4,"[{""id"":""simulator-slot-0"",""x_m"":15.08106923295282,""y_m"":33.385083613377724},{""id"":""simulator-slot-1"",""x_m"":13.852408932064264,""y_m"":33.87798428371995},{""id"":""simulator-slot-2"",""x_m"":14.744264481635783,""y_m"":34.60751375695772},{""id"":""simulator-slot-3"",""x_m"":18.071668480371045,""y_m"":10.524785827114687}]"
13,1.4000000000000001,15.964069546312649,6.311268284603107,2.0492210388183594,-0.5957826706912961,1.211421895668039,1.3499999999999994,2.0,0.4000196541914389,simulator-slot-3,4.68226098526864,4,"[{""id"":""simulator-slot-0"",""x_m"":15.059351381932458,""y_m"":33.34818748449579},{""id"":""simulator-slot-1"",""x_m"":13.845173870622874,""y_m"":33.84385479290065},{""id"":""simulator-slot-2"",""x_m"":14.727763088861936,""y_m"":34.54464322302868},{""id"":""simulator-slot-3"",""x_m"":18.10854425546211,""y_m"":10.473574875423537}]"
14,1.5,15.894897224493507,6.438705288232936,2.086962938308716,-0.6917232181914201,1.2743700362982846,1.4499999999999953,2.0,0.354820559337951,simulator-slot-3,4.5753652069449515,4,"[{""id"":""simulator-slot-0"",""x_m"":15.037424296882467,""y_m"":33.30971897534147},{""id"":""simulator-slot-1"",""x_m"":13.837182860872167,""y_m"":33.80726690643359},{""id"":""simulator-slot-2"",""x_m"":14.71094407253995,""y_m"":34.481856913295104},{""id"":""simulator-slot-3"",""x_m"":18.145476971000978,""y_m"":10.422278757058733}]"
15,1.6,15.816142889825507,6.572207178747642,2.1205670833587646,-0.7875433466799997,1.335018905147063,1.549999999999999,2.0,0.3172593328259514,simulator-slot-3,4.4754453355276524,4,"[{""id"":""simulator-slot-0"",""x_m"":15.015345316309032,""y_m"":33.26975971908285},{""id"":""simulator-slot-1"",""x_m"":13.828568707782106,""y_m"":33.768519390303844},{""id"":""simulator-slot-2"",""x_m"":14.693861764270943,""y_m"":34.419141725786794},{""id"":""simulator-slot-3"",""x_m"":18.182451033972207,""y_m"":10.370917054250274}]"
16,1.7000000000000002,15.72781885873047,6.7115767074514565,2.150744676589966,-0.8832403109503595,1.3936952870381436,1.6500000000000064,2.0,0.2862953640738575,simulator-slot-3,4.384677236705109,4,"[{""id"":""simulator-slot-0"",""x_m"":14.993143020119481,""y_m"":33.228382476508806},{""id"":""simulator-slot-1"",""x_m"":13.81943162607122,""y_m"":33.72786433253054},{""id"":""simulator-slot-2"",""x_m"":14.676565227963758,""y_m"":34.356485282927544},{""id"":""simulator-slot-3"",""x_m"":18.21945382103684,""y_m"":10.31950543245317}]"
17,1.8,15.629927825604245,6.856636507649444,2.178116798400879,-0.9789103312622593,1.450598001979877,1.7499999999999993,2.0,0.26114630715157716,simulator-slot-3,4.305407796890659,4,"[{""id"":""simulator-slot-0"",""x_m"":14.970823395543416,""y_m"":33.185652754323606},{""id"":""simulator-slot-1"",""x_m"":13.809848507829692,""y_m"":33.68550895832037},{""id"":""simulator-slot-2"",""x_m"":14.659096457568706,""y_m"":34.29387664086524},{""id"":""simulator-slot-3"",""x_m"":18.256475078860163,""y_m"":10.268056420814734}]"
18,1.9000000000000001,15.522756100011907,7.007431803443314,2.1992313861846924,-1.0717172559233745,1.5079529579386985,1.8499999999999994,2.0,-1.0,simulator-slot-3,4.239774739334174,4,"[{""id"":""simulator-slot-0"",""x_m"":14.94837409041604,""y_m"":33.14162862677687},{""id"":""simulator-slot-1"",""x_m"":13.799880583266468,""y_m"":33.64161999910077},{""id"":""simulator-slot-2"",""x_m"":14.641489826031904,""y_m"":34.23130662787238},{""id"":""simulator-slot-3"",""x_m"":18.29350644291107,""y_m"":10.216580035859563}]"
19,2.0,15.407244723707622,7.164537251930277,2.210345983505249,-1.155113763042852,1.5710544848696273,1.949999999999997,2.0,-1.0,simulator-slot-3,4.189145961036448,4,"[{""id"":""simulator-slot-0"",""x_m"":14.925767193440858,""y_m"":33.096359777392564},{""id"":""simulator-slot-1"",""x_m"":13.78957924423633,""y_m"":33.5963293097683},{""id"":""simulator-slot-2"",""x_m"":14.623772599468746,""y_m"":34.168767840844566},{""id"":""simulator-slot-3"",""x_m"":18.33054105099717,""y_m"":10.165084279677622}]"
20,2.1,15.287788464512685,7.3249436175743865,2.211460590362549,-1.1945625919493708,1.604063656441097,1.9999999999999951,2.0,-1.0,simulator-slot-3,4.1547012170178395,4,"[{""id"":""simulator-slot-0"",""x_m"":14.893526543415406,""y_m"":33.047225849645855},{""id"":""simulator-slot-1"",""x_m"":13.778990158476466,""y_m"":33.549739692124234},{""id"":""simulator-slot-2"",""x_m"":14.612712608564312,""y_m"":34.104715701136406},{""id"":""simulator-slot-3"",""x_m"":18.367573232506146,""y_m"":10.113575537624966}]"
21,2.2,15.168956343376191,7.4858129029777905,2.202575206756592,-1.18832121136494,1.6086928540340395,2.0000000000000053,2.0,-1.0,simulator-slot-3,4.135991055881585,4,"[{""id"":""simulator-slot-0"",""x_m"":14.856592508066992,""y_m"":32.993738682653365},{""id"":""simulator-slot-1"",""x_m"":13.76847403210909,""y_m"":33.50252400638452},{""id"":""simulator-slot-2"",""x_m"":14.603880528216562,""y_m"":34.04031854004424},{""id"":""simulator-slot-3"",""x_m"":18.40459825808641,""y_m"":10.062058895522537}]"
22,2.3000000000000003,15.052369335335538,7.6483166554148605,2.183689832687378,-1.1658700804065347,1.6250375243707005,1.9999999999999987,2.0,-1.0,simulator-slot-3,4.131229636118161,4,"[{""id"":""simulator-slot-0"",""x_m"":14.819706349726614,""y_m"":32.94021848718578},{""id"":""simulator-slot-1"",""x_m"":13.757885853380307,""y_m"":33.45469311477356},{""id"":""simulator-slot-2"",""x_m"":14.595548782813909,""y_m"":33.97585473610323},{""id"":""simulator-slot-3"",""x_m"":18.44161213750519,""y_m"":10.010538392314723}]"
23,2.4000000000000004,14.939696675869513,7.813558513940033,2.1548044681549072,-1.1267265946602478,1.652418585251727,1.9999999999999993,2.0,-1.0,simulator-slot-3,4.13846721421377,4,"[{""id"":""simulator-slot-0"",""x_m"":14.783146811351886,""y_m"":32.88647464889871},{""id"":""simulator-slot-1"",""x_m"":13.747362458502684,""y_m"":33.406132428158756},{""id"":""simulator-slot-2"",""x_m"":14.587267271227615,""y_m"":33.91138445949574},{""id"":""simulator-slot-3"",""x_m"":18.478611455819273,""y_m"":9.95901722092449}]"
24,2.5,14.832686906542348,7.982522738758623,2.1159191131591797,-1.0700976932716522,1.6896422481858941,1.9999999999999984,2.0,-1.0,simulator-slot-3,4.155638143942301,4,"[{""id"":""simulator-slot-0"",""x_m"":14.747066079595948,""y_m"":32.832408200929976},{""id"":""simulator-slot-1"",""x_m"":13.73696784403886,""y_m"":33.35675338482324},{""id"":""simulator-slot-2"",""x_m"":14.578806028665781,""y_m"":33.846937524934745},{""id"":""simulator-slot-3"",""x_m"":18.515593239900852,""y_m"":9.907497887454323}]"
25,2.6,14.733192844596777,8.156018939401665,2.0670337677001953,-0.9949406194557042,1.7349620064304272,1.9999999999999984,2.0,-1.0,simulator-slot-3,4.180598243338518,4,"[{""id"":""simulator-slot-0"",""x_m"":14.711542571446483,""y_m"":32.77797401710441},{""id"":""simulator-slot-1"",""x_m"":13.726750384293705,""y_m"":33.30648170082616},{""id"":""simulator-slot-2"",""x_m"":14.570041016583712,""y_m"":33.782531200996786},{""id"":""simulator-slot-3"",""x_m"":18.552554848872422,""y_m"":9.855982336801924}]"
26,2.7,14.643187578023591,8.334621996455821,2.008148431777954,-0.900052665731863,1.7860305705415591,2.0000000000000098,2.0,-1.0,simulator-slot-3,4.211150987237993,4,"[{""id"":""simulator-slot-0"",""x_m"":14.676612604541635,""y_m"":32.723157072534086},{""id"":""simulator-slot-1"",""x_m"":13.716760304295772,""y_m"":33.25525898884693},{""id"":""simulator-slot-2"",""x_m"":14.560903441079851,""y_m"":33.71817667734917},{""id"":""simulator-slot-3"",""x_m"":18.58949388319445,""y_m"":9.804472051081886}]"
27,2.8000000000000003,14.564768282462786,8.518606816709415,1.939263105392456,-0.7841929556080451,1.8398482025359364,1.9999999999999993,2.0,-0.9421551540437636,simulator-slot-3,4.245063711486878,4,"[{""id"":""simulator-slot-0"",""x_m"":14.642288019467617,""y_m"":32.66795903942152},{""id"":""simulator-slot-1"",""x_m"":13.707053407751356,""y_m"":33.20304389865551},{""id"":""simulator-slot-2"",""x_m"":14.551355851284084,""y_m"":33.65388170453565},{""id"":""simulator-slot-3"",""x_m"":18.626408108074497,""y_m"":9.752968125884175}]"
28,2.9000000000000004,14.500144358460842,8.707878442809553,1.8603777885437012,-0.6462392400194439,1.892716261001386,1.9999999999999938,2.0,-0.845890657416833,simulator-slot-3,4.280076320960076,4,"[{""id"":""simulator-slot-0"",""x_m"":14.608564546843011,""y_m"":32.61239171634278},{""id"":""simulator-slot-1"",""x_m"":13.69769109854948,""y_m"":33.149810823305366},{""id"":""simulator-slot-2"",""x_m"":14.54137975840103,""y_m"":33.589651823866376},{""id"":""simulator-slot-3"",""x_m"":18.663295387569825,""y_m"":9.70147132828728}]"
29,3.0,14.450636685858782,8.901654061383015,1.7814923524856567,-0.4950767260205957,1.9377561857346137,2.0000000000000075,2.0,-0.7339321478556946,simulator-slot-3,4.3149031436984036,4,"[{""id"":""simulator-slot-0"",""x_m"":14.575423838227037,""y_m"":32.55647487243657},{""id"":""simulator-slot-1"",""x_m"":13.688740187447385,""y_m"":33.09554734076698},{""id"":""simulator-slot-2"",""x_m"":14.530968436851968,""y_m"":33.52549105404866},{""id"":""simulator-slot-3"",""x_m"":18.700153626267536,""y_m"":9.64998213961969}]"
30,3.1,14.415568244496171,9.098555570824658,1.7126070261001587,-0.35068441362611225,1.9690150944164309,2.000000000000009,2.0,-0.6211772164901874,simulator-slot-3,4.350235736622596,4,"[{""id"":""simulator-slot-0"",""x_m"":14.542830500852785,""y_m"":32.50023721282303},{""id"":""simulator-slot-1"",""x_m"":13.680273383774802,""y_m"":33.04025194219685},{""id"":""simulator-slot-2"",""x_m"":14.520122314354781,""y_m"":33.46140235280752},{""id"":""simulator-slot-3"",""x_m"":18.736980715764652,""y_m"":9.598500785176778}]"
31,3.2,14.39314191269456,9.297294242556971,1.653721570968628,-0.22426331801611354,1.9873867173231297,2.0000000000000004,2.0,-0.5226375230332869,simulator-slot-3,4.387745240463761,4,"[{""id"":""simulator-slot-0"",""x_m"":14.510724251668403,""y_m"":32.44372005822984},{""id"":""simulator-slot-1"",""x_m"":13.67237043321115,""y_m"":32.98393330991403},{""id"":""simulator-slot-2"",""x_m"":14.508845887178806,""y_m"":33.39738796231487},{""id"":""simulator-slot-3"",""x_m"":18.773774483340606,""y_m"":9.547027252404288}]"
32,3.3000000000000003,14.381452056851433,9.496952318452655,1.6048362255096436,-0.11689855843126651,1.9965807589568385,1.9999999999999933,2.0,-0.4383943496327043,simulator-slot-3,4.429080801788987,4,"[{""id"":""simulator-slot-0"",""x_m"":14.47900645369783,""y_m"":32.386983991289156},{""id"":""simulator-slot-1"",""x_m"":13.665119584375793,""y_m"":32.926612125453666},{""id"":""simulator-slot-2"",""x_m"":14.497145684690288,""y_m"":33.33344966970608},{""id"":""simulator-slot-3"",""x_m"":18.810532640204936,""y_m"":9.495561298406962}]"
33,3.4000000000000004,14.378681141670313,9.6969331226041,1.5644664764404297,-0.027709151811201593,1.9998080415144592,1.9999999999999982,2.0,-0.3685425827741722,simulator-slot-3,4.475718418211593,4,"[{""id"":""simulator-slot-0"",""x_m"":14.45653887979006,""y_m"":32.325990482432076},{""id"":""simulator-slot-1"",""x_m"":13.656978934870839,""y_m"":32.877404480936555},{""id"":""simulator-slot-2"",""x_m"":14.498269457599573,""y_m"":33.268459384782496},{""id"":""simulator-slot-3"",""x_m"":18.847252726481397,""y_m"":9.444102446978212}]"
34,3.5,14.383344161886171,9.896878755820898,1.530491828918457,0.046630202158581824,1.999456332167977,1.9999999999999925,2.0,-0.31095046536146875,simulator-slot-0,22.366304485277567,4,"[{""id"":""simulator-slot-0"",""x_m"":14.440070453045921,""y_m"":32.26311130527005},{""id"":""simulator-slot-1"",""x_m"":13.64988405183843,""y_m"":32.825555483894355},{""id"":""simulator-slot-2"",""x_m"":14.508192862739445,""y_m"":33.20422134285693},{""id"":""simulator-slot-3"",""x_m"":13.533307469606969,""y_m"":34.01458907777875}]"
35,3.6,14.394266968896236,10.096580263794726,1.5018184185028076,0.10922807010064872,1.9970150797382757,1.999999999999996,2.0,-0.26251677116202954,simulator-slot-0,22.102719307962943,4,"[{""id"":""simulator-slot-0"",""x_m"":14.427830777205964,""y_m"":32.199274087792055},{""id"":""simulator-slot-1"",""x_m"":13.646635590830629,""y_m"":32.771389820356134},{""id"":""simulator-slot-2"",""x_m"":14.521887444079812,""y_m"":33.1406803447383},{""id"":""simulator-slot-3"",""x_m"":13.559429126697387,""y_m"":33.969005740076284}]"
36,3.7,14.410465689130186,10.295923188080446,1.477609395980835,0.1619872023394997,1.9934292428571965,1.9999999999999984,2.0,-0.2216637952605751,simulator-slot-0,21.8389744112049,4,"[{""id"":""simulator-slot-0"",""x_m"":14.41886082903418,""y_m"":32.134895985693625},{""id"":""simulator-slot-1"",""x_m"":13.647300056415006,""y_m"":32.71626661382721},{""id"":""simulator-slot-2"",""x_m"":14.537301381787893,""y_m"":33.07753439851583},{""id"":""simulator-slot-3"",""x_m"":13.582019505719847,""y_m"":33.9224497148722}]"
37,3.8000000000000003,14.431110506930533,10.494854813263549,1.4571666717529297,0.20644817800347326,1.9893162518310348,2.0000000000000075,2.0,-0.1871904341508812,simulator-slot-0,21.57536456761143,4,"[{""id"":""simulator-slot-0"",""x_m"":14.41246593565849,""y_m"":32.070211324925296},{""id"":""simulator-slot-1"",""x_m"":13.65105750720802,""y_m"":32.66109150686404},{""id"":""simulator-slot-2"",""x_m"":14.553604223240347,""y_m"":33.01461208641133},{""id"":""simulator-slot-3"",""x_m"":13.602026469482304,""y_m"":33.87415569523378}]"
38,3.9000000000000004,14.455501993083507,10.693361879644696,1.439902424812317,0.24391486152973485,1.9850706638114701,1.9999999999999951,2.0,-0.15809577631525595,simulator-slot-0,21.312050213931972,4,"[{""id"":""simulator-slot-0"",""x_m"":14.408081900468217,""y_m"":32.005359337789585},{""id"":""simulator-slot-1"",""x_m"":13.656985062023564,""y_m"":32.60617497971335},{""id"":""simulator-slot-2"",""x_m"":14.57043068822478,""y_m"":32.951827772477614},{""id"":""simulator-slot-3"",""x_m"":13.620205860248383,""y_m"":33.82406123219945}]"
39,4.0,14.48305108168923,10.891455412393734,1.4253206253051758,0.2754908860572236,1.9809353274903785,2.0000000000000018,2.0,-0.13353802675430737,simulator-slot-0,21.049109695950783,4,"[{""id"":""simulator-slot-0"",""x_m"":14.405244338501204,""y_m"":31.940421303925884},{""id"":""simulator-slot-1"",""x_m"":13.664350501542588,""y_m"":32.55148294974119},{""id"":""simulator-slot-2"",""x_m"":14.587556037524058,""y_m"":32.88912432431583},{""id"":""simulator-slot-3"",""x_m"":13.63714474244671,""y_m"":33.772414524915796}]"
40,4.1000000000000005,14.513261851077973,11.089160519593674,1.4130034446716309,0.3021076938874323,1.977051071999405,1.9999999999999947,2.0,-0.11280690825816508,simulator-slot-0,20.786571536024592,4,"[{""id"":""simulator-slot-0"",""x_m"":14.403577858070879,""y_m"":31.875442670183897},{""id"":""simulator-slot-1"",""x_m"":13.672664398712739,""y_m"":32.49687185813293},{""id"":""simulator-slot-2"",""x_m"":14.604796573853514,""y_m"":32.826452449387176},{""id"":""simulator-slot-3"",""x_m"":13.653273175413217,""y_m"":33.71954227720074}]"
41,4.2,14.545716833112849,11.286509637000153,1.4025977849960327,0.3245498203487607,1.9734911740647831,2.000000000000002,2.0,-0.0953049610264638,simulator-slot-0,20.524435526343066,4,"[{""id"":""simulator-slot-0"",""x_m"":14.402786885112342,""y_m"":31.810447482963774},{""id"":""simulator-slot-1"",""x_m"":13.681631260182227,""y_m"":32.44221471750718},{""id"":""simulator-slot-2"",""x_m"":14.62199966406252,""y_m"":32.76377028535895},{""id"":""simulator-slot-3"",""x_m"":13.668880320464487,""y_m"":33.665745734938206}]"
42,4.3,14.580064566128605,11.483538145690337,1.3938062191009521,0.34347733015756887,1.9702850869018462,1.999999999999997,2.0,-0.08052715099548569,simulator-slot-0,20.262686247064032,4,"[{""id"":""simulator-slot-0"",""x_m"":14.402645051373142,""y_m"":31.745447637708647},{""id"":""simulator-slot-1"",""x_m"":13.69107841346049,""y_m"":32.38744045214612},{""id"":""simulator-slot-2"",""x_m"":14.639051150309985,""y_m"":32.701046710709925},{""id"":""simulator-slot-3"",""x_m"":13.684143502097674,""y_m"":33.61126818740902}]"
43,4.4,14.616009091555119,11.680281610872443,1.3863774538040161,0.35944525426513607,1.9674346518210584,1.9999999999999944,2.0,-0.06804851899762276,simulator-slot-0,20.001301364351164,4,"[{""id"":""simulator-slot-0"",""x_m"":14.402983417277548,""y_m"":31.680448518418345},{""id"":""simulator-slot-1"",""x_m"":13.700900030008468,""y_m"":32.3325278817074},{""id"":""simulator-slot-2"",""x_m"":14.655876017641658,""y_m"":32.63826196862021},{""id"":""simulator-slot-3"",""x_m"":13.699161272404705,""y_m"":33.55629428018777}]"
44,4.5,14.653301116033303,11.876774116862668,1.3800995349884033,0.37292024478183805,1.9649250599022494,2.0000000000000013,2.0,-0.05751019876157093,simulator-slot-0,19.740256464586977,4,"[{""id"":""simulator-slot-0"",""x_m"":14.403678677255275,""y_m"":31.61545223688191},{""id"":""simulator-slot-1"",""x_m"":13.711024108642178,""y_m"":32.277485497565074},{""id"":""simulator-slot-2"",""x_m"":14.67243138459716,""y_m"":32.575405625861755},{""id"":""simulator-slot-3"",""x_m"":13.713981361934168,""y_m"":33.50095981358383}]"
45,4.6000000000000005,14.691730584911518,12.07304733439817,1.374793529510498,0.3842946887821519,1.962732175355022,2.000000000000007,2.0,-0.048609389828486727,simulator-slot-0,19.47952770685793,4,"[{""id"":""simulator-slot-0"",""x_m"":14.404642423022404,""y_m"":31.550459381935415},{""id"":""simulator-slot-1"",""x_m"":13.72139663191368,""y_m"":32.222333164451996},{""id"":""simulator-slot-2"",""x_m"":14.688696784728,""y_m"":32.51247362479248},{""id"":""simulator-slot-3"",""x_m"":13.728620446558521,""y_m"":33.44536274135262}]"
46,4.7,14.73112044528583,12.269130069231435,1.370308518409729,0.39389860374312136,1.96082734833265,2.000000000000008,2.0,-0.04109108185893584,simulator-slot-0,19.219093170052947,4,"[{""id"":""simulator-slot-0"",""x_m"":14.405812101302127,""y_m"":31.485469906997377},{""id"":""simulator-slot-1"",""x_m"":13.731975019180098,""y_m"":32.16709078703635},{""id"":""simulator-slot-2"",""x_m"":14.704665520874542,""y_m"":32.44946569302288},{""id"":""simulator-slot-3"",""x_m"":13.743076694832114,""y_m"":33.3895724027187}]"
47,4.800000000000001,14.771321411671316,12.465048119195377,1.3665169477462769,0.4020096638548587,1.9591804996394124,2.0000000000000084,2.0,-0.034739717836545836,simulator-slot-0,18.958933453967802,4,"[{""id"":""simulator-slot-0"",""x_m"":14.407143855905414,""y_m"":31.420483551278068},{""id"":""simulator-slot-1"",""x_m"":13.742725408859952,""y_m"":32.11177331111999},{""id"":""simulator-slot-2"",""x_m"":14.720338518489733,""y_m"":32.3863835470087},{""id"":""simulator-slot-3"",""x_m"":13.757337270263353,""y_m"":33.33363665028398}]"
48,4.9,14.81220757020273,12.66082432316446,1.3633112907409668,0.40886158531414196,1.957762039690838,2.0000000000000058,2.0,-0.02937362311117564,simulator-slot-0,18.699031869897265,4,"[{""id"":""simulator-slot-0"",""x_m"":14.408607129359645,""y_m"":31.355500023897676},{""id"":""simulator-slot-1"",""x_m"":13.753621064795375,""y_m"":32.05638969439613},{""id"":""simulator-slot-2"",""x_m"":14.735720573988797,""y_m"":32.32322982685997},{""id"":""simulator-slot-3"",""x_m"":13.77138270784967,""y_m"":33.2775872884254}]"
49,5.0,14.853672687018904,12.856478722776176,1.3606005907058716,0.41465116816173264,1.956543996117155,1.9999999999999938,2.0,-0.02483957602681164,simulator-slot-0,18.439374414713193,4,"[{""id"":""simulator-slot-0"",""x_m"":14.410180736183719,""y_m"":31.290519074677437},{""id"":""simulator-slot-1"",""x_m"":13.764640974247055,""y_m"":32.000943715056785},{""id"":""simulator-slot-2"",""x_m"":14.750818319645107,""y_m"":32.26000753588521},{""id"":""simulator-slot-3"",""x_m"":13.785189448560754,""y_m"":33.22144426513196}]"
